0.45	0	-0.0348	3.98
0.45	0	-0.0349	3.99
0.45	0	-0.035	4
0.45	0	-0.0351	4.01
0.45	0	-0.0352	4.02
0.45	0	-0.0353	4.03
0.45	0	-0.0354	4.04
0.45	0	-0.0355	4.05
0.45	0	-0.0356	4.06
0.45	0	-0.0357	4.07
0.45	0	-0.0358	4.08
0.45	0	-0.0359	4.09
0.45	0	-0.036	4.1
0.45	0	-0.0361	4.11
0.45	0	-0.0362	4.12
0.45	0	-0.0363	4.13
0.45	0	-0.0364	4.14
0.45	0	-0.0365	4.15
0.45	0	-0.0366	4.16
0.45	0	-0.0367	4.17
0.45	0	-0.0368	4.18
0.45	0	-0.0369	4.19
0.45	0	-0.037	4.2
0.45	0	-0.0371	4.21
0.45	0	-0.0372	4.22
0.45	0	-0.0373	4.23
0.45	0	-0.0374	4.24
0.45	0	-0.0375	4.25
0.45	0	-0.0376	4.26
0.45	0	-0.0377	4.27
0.45	0	-0.0378	4.28
0.45	0	-0.0379	4.29
0.45	0	-0.038	4.3
0.45	0	-0.0381	4.31
0.45	0	-0.0382	4.32
0.45	0	-0.0383	4.33
0.45	0	-0.0384	4.34
0.45	0	-0.0385	4.35
0.45	0	-0.0386	4.36
0.45	0	-0.0387	4.37
0.45	0	-0.0388	4.38
0.45	0	-0.0389	4.39
0.45	0	-0.039	4.4
0.45	0	-0.0391	4.41
0.45	0	-0.0392	4.42
0.45	0	-0.0393	4.43
0.45	0	-0.0394	4.44
0.45	0	-0.0395	4.45
0.45	0	-0.0396	4.46
0.45	0	-0.0397	4.47
0.45	0	-0.0398	4.48
0.45	0	-0.0399	4.49
0.45	0	-0.04	4.5
0.45	0	-0.0401	4.51
0.45	0	-0.0402	4.52
0.45	0	-0.0403	4.53
0.45	0	-0.0404	4.54
0.45	0	-0.0405	4.55
0.45	0	-0.0406	4.56
0.45	0	-0.0407	4.57
0.45	0	-0.0408	4.58
0.45	0	-0.0409	4.59
0.45	0	-0.041	4.6
0.45	0	-0.0411	4.61
0.45	0	-0.0412	4.62
0.45	0	-0.0413	4.63
0.45	0	-0.0414	4.64
0.45	0	-0.0415	4.65
0.45	0	-0.0416	4.66
0.45	0	-0.0417	4.67
0.45	0	-0.0418	4.68
0.45	0	-0.0419	4.69
0.45	0	-0.042	4.7
0.45	0	-0.0421	4.71
0.45	0	-0.0422	4.72
0.45	0	-0.0423	4.73
0.45	0	-0.0424	4.74
0.45	0	-0.0425	4.75
0.45	0	-0.0426	4.76
0.45	0	-0.0427	4.77
0.45	0	-0.0428	4.78
0.45	0	-0.0429	4.79
0.45	0	-0.043	4.8
0.45	0	-0.0431	4.81
0.45	0	-0.0432	4.82
0.45	0	-0.0433	4.83
0.45	0	-0.0434	4.84
0.45	0	-0.0435	4.85
0.45	0	-0.0436	4.86
0.45	0	-0.0437	4.87
0.45	0	-0.0438	4.88
0.45	0	-0.0439	4.89
0.45	0	-0.044	4.9
0.45	0	-0.0441	4.91
0.45	0	-0.0442	4.92
0.45	0	-0.0443	4.93
0.45	0	-0.0444	4.94
0.45	0	-0.0445	4.95
0.45	0	-0.0446	4.96
0.45	0	-0.0447	4.97
0.45	0	-0.0448	4.98
0.45	0	-0.0449	4.99
0.45	0	-0.045	5
0.45	0	-0.0451	5.01
0.45	0	-0.0452	5.02
0.45	0	-0.0453	5.03
0.45	0	-0.0454	5.04
0.45	0	-0.0455	5.05
0.45	0	-0.0456	5.06
0.45	0	-0.0457	5.07
0.45	0	-0.0458	5.08
0.45	0	-0.0459	5.09
0.45	0	-0.046	5.1
0.45	0	-0.0461	5.11
0.45	0	-0.0462	5.12
0.45	0	-0.0463	5.13
0.45	0	-0.0464	5.14
0.45	0	-0.0465	5.15
0.45	0	-0.0466	5.16
0.45	0	-0.0467	5.17
0.45	0	-0.0468	5.18
0.45	0	-0.0469	5.19
0.45	0	-0.047	5.2
0.45	0	-0.0471	5.21
0.45	0	-0.0472	5.22
0.45	0	-0.0473	5.23
0.45	0	-0.0474	5.24
0.45	0	-0.0475	5.25
0.45	0	-0.0476	5.26
0.45	0	-0.0477	5.27
0.45	0	-0.0478	5.28
0.45	0	-0.0479	5.29
0.45	0	-0.048	5.3
0.45	0	-0.0481	5.31
0.45	0	-0.0482	5.32
0.45	0	-0.0483	5.33
0.45	0	-0.0484	5.34
0.45	0	-0.0485	5.35
0.45	0	-0.0486	5.36
0.45	0	-0.0487	5.37
0.45	0	-0.0488	5.38
0.45	0	-0.0489	5.39
0.45	0	-0.049	5.4
0.45	0	-0.0491	5.41
0.45	0	-0.0492	5.42
0.45	0	-0.0493	5.43
0.45	0	-0.0494	5.44
0.45	0	-0.0495	5.45
0.45	0	-0.0496	5.46
0.45	0	-0.0497	5.47
0.45	0	-0.0498	5.48
0.45	0	-0.0499	5.49
0.45	0	-0.05	5.5
0.45	0	-0.0501	5.51
0.45	0	-0.0502	5.52
0.45	0	-0.0503	5.53
0.45	0	-0.0504	5.54
0.45	0	-0.0505	5.55
0.45	0	-0.0506	5.56
0.45	0	-0.0507	5.57
0.45	0	-0.0508	5.58
0.45	0	-0.0509	5.59
0.45	0	-0.051	5.6
0.45	0	-0.0511	5.61
0.45	0	-0.0512	5.62
0.45	0	-0.0513	5.63
0.45	0	-0.0514	5.64
0.45	0	-0.0515	5.65
0.45	0	-0.0516	5.66
0.45	0	-0.0517	5.67
0.45	0	-0.0518	5.68
0.45	0	-0.0519	5.69
0.45	0	-0.052	5.7
0.45	0	-0.0521	5.71
0.45	0	-0.0522	5.72
0.45	0	-0.0523	5.73
0.45	0	-0.0524	5.74
0.45	0	-0.0525	5.75
0.45	0	-0.0526	5.76
0.45	0	-0.0527	5.77
0.45	0	-0.0528	5.78
0.45	0	-0.0529	5.79
0.45	0	-0.053	5.8
0.45	0	-0.0531	5.81
0.45	0	-0.0532	5.82
0.45	0	-0.0533	5.83
0.45	0	-0.0534	5.84
0.45	0	-0.0535	5.85
0.45	0	-0.0536	5.86
0.45	0	-0.0537	5.87
0.45	0	-0.0538	5.88
0.45	0	-0.0539	5.89
0.45	0	-0.054	5.9
0.45	0	-0.0541	5.91
0.45	0	-0.0542	5.92
0.45	0	-0.0543	5.93
0.45	0	-0.0544	5.94
0.45	0	-0.0545	5.95
0.45	0	-0.0546	5.96
0.45	0	-0.0547	5.97
0.45	0	-0.0548	5.98
0.45	0	-0.0549	5.99
0.45	0	-0.055	6
0.45	0	-0.0551	6.01
0.45	0	-0.0552	6.02
0.45	0	-0.0553	6.03
0.45	0	-0.0554	6.04
0.45	0	-0.0555	6.05
0.45	0	-0.0556	6.06
0.45	0	-0.0557	6.07
0.45	0	-0.0558	6.08
0.45	0	-0.0559	6.09
0.45	0	-0.056	6.1
0.45	0	-0.0561	6.11
0.45	0	-0.0562	6.12
0.45	0	-0.0563	6.13
0.45	0	-0.0564	6.14
0.45	0	-0.0565	6.15
0.45	0	-0.0566	6.16
0.45	0	-0.0567	6.17
0.45	0	-0.0568	6.18
0.45	0	-0.0569	6.19
0.45	0	-0.057	6.2
0.45	0	-0.0571	6.21
0.45	0	-0.0572	6.22
0.45	0	-0.0573	6.23
0.45	0	-0.0574	6.24
0.45	0	-0.0575	6.25
0.45	0	-0.0576	6.26
0.45	0	-0.0577	6.27
0.45	0	-0.0578	6.28
0.45	0	-0.0579	6.29
0.45	0	-0.058	6.3
0.45	0	-0.0581	6.31
0.45	0	-0.0582	6.32
0.45	0	-0.0583	6.33
0.45	0	-0.0584	6.34
0.45	0	-0.0585	6.35
0.45	0	-0.0586	6.36
0.45	0	-0.0587	6.37
0.45	0	-0.0588	6.38
0.45	0	-0.0589	6.39
0.45	0	-0.059	6.4
0.45	0	-0.0591	6.41
0.45	0	-0.0592	6.42
0.45	0	-0.0593	6.43
0.45	0	-0.0594	6.44
0.45	0	-0.0595	6.45
0.45	0	-0.0596	6.46
0.45	0	-0.0597	6.47
0.45	0	-0.0598	6.48
0.45	0	-0.0599	6.49
0.45	0	-0.06	6.5
0.45	0	-0.0601	6.51
0.45	0	-0.0602	6.52
0.45	0	-0.0603	6.53
0.45	0	-0.0604	6.54
0.45	0	-0.0605	6.55
0.45	0	-0.0606	6.56
0.45	0	-0.0607	6.57
0.45	0	-0.0608	6.58
0.45	0	-0.0609	6.59
0.45	0	-0.061	6.6
0.45	0	-0.0611	6.61
0.45	0	-0.0612	6.62
0.45	0	-0.0613	6.63
0.45	0	-0.0614	6.64
0.45	0	-0.0615	6.65
0.45	0	-0.0616	6.66
0.45	0	-0.0617	6.67
0.45	0	-0.0618	6.68
0.45	0	-0.0619	6.69
0.45	0	-0.062	6.7
0.45	0	-0.0621	6.71
0.45	0	-0.0622	6.72
0.45	0	-0.0623	6.73
0.45	0	-0.0624	6.74
0.45	0	-0.0625	6.75
0.45	0	-0.0626	6.76
0.45	0	-0.0627	6.77
0.45	0	-0.0628	6.78
0.45	0	-0.0629	6.79
0.45	0	-0.063	6.8
0.45	0	-0.0631	6.81
0.45	0	-0.0632	6.82
0.45	0	-0.0633	6.83
0.45	0	-0.0634	6.84
0.45	0	-0.0635	6.85
0.45	0	-0.0636	6.86
0.45	0	-0.0637	6.87
0.45	0	-0.0638	6.88
0.45	0	-0.0639	6.89
0.45	0	-0.064	6.9
0.45	0	-0.0641	6.91
0.45	0	-0.0642	6.92
0.45	0	-0.0643	6.93
0.45	0	-0.0644	6.94
0.45	0	-0.0645	6.95
0.45	0	-0.0646	6.96
0.45	0	-0.0647	6.97
0.45	0	-0.0648	6.98
0.45	0	-0.0649	6.99
0.45	0	-0.065	7
0.45	0	-0.0651	7.01
0.45	0	-0.0652	7.02
0.45	0	-0.0653	7.03
0.45	0	-0.0654	7.04
0.45	0	-0.0655	7.05
0.45	0	-0.0656	7.06
0.45	0	-0.0657	7.07
0.45	0	-0.0658	7.08
0.45	0	-0.0659	7.09
0.45	0	-0.066	7.1
0.45	0	-0.0661	7.11
0.45	0	-0.0662	7.12
0.45	0	-0.0663	7.13
0.45	0	-0.0664	7.14
0.45	0	-0.0665	7.15
0.45	0	-0.0666	7.16
0.45	0	-0.0667	7.17
0.45	0	-0.0668	7.18
0.45	0	-0.0669	7.19
0.45	0	-0.067	7.2
0.45	0	-0.0671	7.21
0.45	0	-0.0672	7.22
0.45	0	-0.0673	7.23
0.45	0	-0.0674	7.24
0.45	0	-0.0675	7.25
0.45	0	-0.0676	7.26
0.45	0	-0.0677	7.27
0.45	0	-0.0678	7.28
0.45	0	-0.0679	7.29
0.45	0	-0.068	7.3
0.45	0	-0.0681	7.31
0.45	0	-0.0682	7.32
0.45	0	-0.0683	7.33
0.45	0	-0.0684	7.34
0.45	0	-0.0685	7.35
0.45	0	-0.0686	7.36
0.45	0	-0.0687	7.37
0.45	0	-0.0688	7.38
0.45	0	-0.0689	7.39
0.45	0	-0.069	7.4
0.45	0	-0.0691	7.41
0.45	0	-0.0692	7.42
0.45	0	-0.0693	7.43
0.45	0	-0.0694	7.44
0.45	0	-0.0695	7.45
0.45	0	-0.0696	7.46
0.45	0	-0.0697	7.47
0.45	0	-0.0698	7.48
0.45	0	-0.0699	7.49
0.45	0	-0.07	7.5
0.45	0	-0.0701	7.51
0.45	0	-0.0702	7.52
0.45	0	-0.0703	7.53
0.45	0	-0.0704	7.54
0.45	0	-0.0705	7.55
0.45	0	-0.0706	7.56
0.45	0	-0.0707	7.57
0.45	0	-0.0708	7.58
0.45	0	-0.0709	7.59
0.45	0	-0.071	7.6
0.45	0	-0.0711	7.61
0.45	0	-0.0712	7.62
0.45	0	-0.0713	7.63
0.45	0	-0.0714	7.64
0.45	0	-0.0715	7.65
0.45	0	-0.0716	7.66
0.45	0	-0.0717	7.67
0.45	0	-0.0718	7.68
0.45	0	-0.0719	7.69
0.45	0	-0.072	7.7
0.45	0	-0.0721	7.71
0.45	0	-0.0722	7.72
0.45	0	-0.0723	7.73
0.45	0	-0.0724	7.74
0.45	0	-0.0725	7.75
0.45	0	-0.0726	7.76
0.45	0	-0.0727	7.77
0.45	0	-0.0728	7.78
0.45	0	-0.0729	7.79
0.45	0	-0.073	7.8
0.45	0	-0.0731	7.81
0.45	0	-0.0732	7.82
0.45	0	-0.0733	7.83
0.45	0	-0.0734	7.84
0.45	0	-0.0735	7.85
0.45	0	-0.0736	7.86
0.45	0	-0.0737	7.87
0.45	0	-0.0738	7.88
0.45	0	-0.0739	7.89
0.45	0	-0.074	7.9
0.45	0	-0.0741	7.91
0.45	0	-0.0742	7.92
0.45	0	-0.0743	7.93
0.45	0	-0.0744	7.94
0.45	0	-0.0745	7.95
0.45	0	-0.0746	7.96
0.45	0	-0.0747	7.97
0.45	0	-0.0748	7.98
0.45	0	-0.0749	7.99
0.45	0	-0.075	8
0.45	0	-0.0751	8.01
0.45	0	-0.0752	8.02
0.45	0	-0.0753	8.03
0.45	0	-0.0754	8.04
0.45	0	-0.0755	8.05
0.45	0	-0.0756	8.06
0.45	0	-0.0757	8.07
0.45	0	-0.0758	8.08
0.45	0	-0.0759	8.09
0.45	0	-0.076	8.1
0.45	0	-0.0761	8.11
0.45	0	-0.0762	8.12
0.45	0	-0.0763	8.13
0.45	0	-0.0764	8.14
0.45	0	-0.0765	8.15
0.45	0	-0.0766	8.16
0.45	0	-0.0767	8.17
0.45	0	-0.0768	8.18
0.45	0	-0.0769	8.19
0.45	0	-0.077	8.2
0.45	0	-0.0771	8.21
0.45	0	-0.0772	8.22
0.45	0	-0.0773	8.23
0.45	0	-0.0774	8.24
0.45	0	-0.0775	8.25
0.45	0	-0.0776	8.26
0.45	0	-0.0777	8.27
0.45	0	-0.0778	8.28
0.45	0	-0.0779	8.29
0.45	0	-0.078	8.3
0.45	0	-0.0781	8.31
0.45	0	-0.0782	8.32
0.45	0	-0.0783	8.33
0.45	0	-0.0784	8.34
0.45	0	-0.0785	8.35
0.45	0	-0.0786	8.36
0.45	0	-0.0787	8.37
0.45	0	-0.0788	8.38
0.45	0	-0.0789	8.39
0.45	0	-0.079	8.4
0.45	0	-0.0791	8.41
0.45	0	-0.0792	8.42
0.45	0	-0.0793	8.43
0.45	0	-0.0794	8.44
0.45	0	-0.0795	8.45
0.45	0	-0.0796	8.46
0.45	0	-0.0797	8.47
0.45	0	-0.0798	8.48
0.45	0	-0.0799	8.49
0.45	0	-0.08	8.5
0.45	0	-0.0801	8.51
0.45	0	-0.0802	8.52
0.45	0	-0.0803	8.53
0.45	0	-0.0804	8.54
0.45	0	-0.0805	8.55
0.45	0	-0.0806	8.56
0.45	0	-0.0807	8.57
0.45	0	-0.0808	8.58
0.45	0	-0.0809	8.59
0.45	0	-0.081	8.6
0.45	0	-0.0811	8.61
0.45	0	-0.0812	8.62
0.45	0	-0.0813	8.63
0.45	0	-0.0814	8.64
0.45	0	-0.0815	8.65
0.45	0	-0.0816	8.66
0.45	0	-0.0817	8.67
0.45	0	-0.0818	8.68
0.45	0	-0.0819	8.69
0.45	0	-0.082	8.7
0.45	0	-0.0821	8.71
0.45	0	-0.0822	8.72
0.45	0	-0.0823	8.73
0.45	0	-0.0824	8.74
0.45	0	-0.0825	8.75
0.45	0	-0.0826	8.76
